star_id,kepid,sde,snr,period,depth_ppm,duration_hours,n_transits_expected,n_in_transit_points,odd_even_ratio,odd_even_diff_sig,sec_depth_ratio,sec_depth_sig,quarter_recurrence,v_shape_metric,local_snr,residual_sde,scatter_ppm,scatter_mad_ppm,depth_to_scatter,radius_ratio,alias_ratio_half,alias_ratio_double,alias_ratio_triple,label,injected,period_days,depth_ppm_true,has_planet
KIC_10252901,10252901,21.991653836477784,437.22328762708577,61.346877185879904,3286.5826368916687,28.799999999999997,23,907,0.0,0.15478823544798853,3.6862452177622322,7.338239041534044,0.9411764705882353,5.0,0.0,48.043953691559985,1647.1991109129272,227.34354308874714,14.456459120146198,0.057328724361280434,0.57130902187403,1.6865385252618554,3.4478866158367585,0,0.0,,,0
KIC_10266195,10266195,8.215202658305433,141.7305977714537,207.441790315115,2367.3400041187833,19.200000000000003,7,222,9.12336808595983e-05,9.459383231786383,0.0,0.0,0.35294117647058826,5.0,7.211243297905235,0.0,710.6071559090856,249.24404551198913,9.498080482748824,0.04865531835389409,0.48435631615237956,2.0211080746152956,1.3369492486401529,0,1.0,7.23434,413.6,1
KIC_10322913,10322913,15.09784197143032,803.9254786156403,368.0897652421417,20448.213757789137,28.799999999999997,3,100,1.1145679197590548,1.2548085479731013,0.0,0.0,0.17647058823529413,1.7352753790730726,53.391158596137934,80.68454827024681,1216.7386667547369,254.86102657631028,80.23279993995688,0.14299725087493514,0.37479859234391055,0.6086216450283846,0.5099272579509224,0,0.0,,,0
KIC_10360825,10360825,18.524749523204008,293.89415176011676,159.95551005398715,4067.145770216404,19.200000000000003,9,293,1.4008896581873733,0.037735410160927754,0.0,0.0,0.5714285714285714,5.0,8.497881678039427,60.19478757542305,1361.7098000757142,237.2100745259452,17.145754784422337,0.06377417792662171,0.5425056623800633,0.9461789895496343,0.9957322830919354,0,1.0,11.03359,1265.8,1
KIC_10385248,10385248,16.27070501265152,780.0848442049708,375.4336810730253,16824.910351088554,28.799999999999997,3,122,10.0,12.44168084489399,0.0036225220215631857,1.2490343465903486,0.17647058823529413,4.062055079659221,120.5895860724851,92.96914211453534,1783.6808912996962,238.59588762384888,70.51634677632566,0.12971087213911006,0.7250099698232262,1.943919937551282,1.9439199375512808,0,0.0,,,0
KIC_10417251,10417251,17.743461365800414,296.3518949806707,351.55252078945864,7253.962438302526,19.200000000000003,4,24,1.0,0.0,0.000526900467623255,0.3660723870642951,0.06666666666666667,1.5486081827860578,84.19492127630305,46.05755611468182,345.9342106823695,119.95652261956121,60.47159654092564,0.08517019689012421,0.2158493295347645,1.0,1.0,0,1.0,212.61884,192.5,1
KIC_10532112,10532112,22.263486454155895,131.39050944511416,138.2340897045175,1292.74533745133,19.200000000000003,10,247,10.0,24.431153074840473,0.13316033124485147,2.067227333256748,0.4444444444444444,4.365774033166577,9.12716325644951,103.06976519181367,336.581200512265,155.01550432287564,8.339458321270381,0.03595476793766482,0.4333623051759135,2.4378801963383325,0.4138463343124197,0,1.0,43.84535,627.1,1
KIC_10556590,10556590,23.76350802977063,689.1696709727946,121.35209999640101,12011.933927189666,9.600000000000001,12,179,1.2561072711590733,0.004453534909752438,0.0,0.0,0.7142857142857143,5.0,0.5987335084301331,56.414257583523906,2627.518572468564,233.3539078847715,51.47517792211594,0.1095989686410856,0.6650430528126501,0.5623707599908787,3.140437107132269,0,1.0,387.75332,127.7,1
KIC_10578148,10578148,26.47444173856843,717.894690242491,368.04067515242184,11454.160099049368,28.799999999999997,3,114,1.253211834722173,1.6846948838288383,0.00014868513211334114,0.11619513593705189,0.16666666666666666,2.520511055394047,58.485907433304554,45.23916848649128,986.9737499306683,170.74677634560976,67.08273118940133,0.1070241098960854,0.384997758447215,0.7666072258665012,0.8706583147070698,0,1.0,27.94907,133.1,1
KIC_10581308,10581308,15.043503317887764,855.7119893921007,368.0897652421417,15689.513320452541,28.799999999999997,3,113,0.8287153475280193,1.615085400186272,0.0,0.0,0.17647058823529413,2.1512563979217005,65.402148188778,57.69878626286894,1129.137618542128,195.37842598009058,80.30320257596574,0.12525778746430316,0.4756582566653035,0.6752653302637043,0.6769373276894308,1,0.0,,,1
KIC_10615440,10615440,23.47574424238299,707.6212678808295,319.5509133554606,19804.469783623215,19.200000000000003,4,31,1.0,0.0,0.0006388019736597642,1.1088808238668881,0.07142857142857142,1.5086312364917371,166.9601980216721,70.76241433165038,1014.6835304269466,155.95724113041626,126.98653579709136,0.14072835458294541,0.15294188018769214,0.999999999999998,0.999999999999998,1,0.0,,,1
KIC_10651431,10651431,27.288744299566016,1178.6707910042815,276.7290858919772,26161.37674127253,19.200000000000003,5,117,10.0,16.205836534142758,0.0008684043214983295,1.009378820090775,0.2857142857142857,3.3084651614054796,304.5225277784068,47.41730313589701,2261.5768484858486,240.55961262332013,108.75215692268876,0.16174478891535432,0.43566881577973776,1.5630496009844035,0.8360931457406567,0,1.0,7.12745,482.0,1
KIC_10657406,10657406,12.751207274433837,247.1689232248291,325.65379985886756,5125.591423551956,19.200000000000003,4,105,0.0007734838109088979,26.27826813541038,0.002862614370960349,0.026267744367116683,0.17647058823529413,3.8586516099841157,3.2771001307350502,30.33385243652203,666.5291153618077,212.72805561093386,24.094571864683132,0.07159323587848196,0.5404940829837865,2.7679092363251443,2.8060512710364236,1,0.0,,,1
KIC_10722020,10722020,9.148019775865372,96.59575276091299,157.5152559001143,1014.2504892950584,19.200000000000003,9,317,0.934966237182647,0.016555804778725865,0.0,0.0,0.5882352941176471,5.0,6.484850824671718,0.0,431.5726683945376,187.1614714543029,5.419120086062673,0.031847299560481705,0.504967682433315,0.8086144708308775,2.9684445033469937,0,1.0,98.20054,159.3,1
KIC_10745115,10745115,76.61832175820159,1084.0747196411075,61.83945734661534,7722.7824873044165,9.600000000000001,23,290,0.8779485044983522,0.007856697993787732,0.34620934706398665,2.9597897829599003,0.8666666666666667,5.0,5.412652514573647,42.033536612996286,2283.8918828599953,121.59075022055781,63.51455578072991,0.08787936326182852,0.6386177737776999,1.2992780645906317,2.583332634682998,0,0.0,,,0
KIC_10779094,10779094,11.550123109663655,830.0358174291958,367.81976974868235,14623.046255735007,28.799999999999997,3,88,0.8028665367195496,2.919716119107654,0.0,0.0,0.16666666666666666,1.88262625041427,57.25422787976814,58.19466188255972,834.3553026640069,165.58537927580625,88.31121636275762,0.12092578821630648,0.4898062035985699,0.6804320735528346,0.6804320735528346,0,1.0,44.12205,196.0,1
KIC_10848334,10848334,18.03424348430505,380.2165280230889,122.54752997575635,2566.5517323360086,28.799999999999997,11,289,0.8185420251035717,0.04737960623282895,0.0,0.0,0.4666666666666667,5.0,12.750227111228403,27.625807904743393,472.1602066503279,115.03375456571821,22.311292385660163,0.050661146180638356,0.3374149937564902,0.7523350344933109,2.612879311412944,0,1.0,32.64337,240.3,1
KIC_10877233,10877233,9.03307530573405,155.00944924819473,138.47602443394703,1817.949408642929,19.200000000000003,10,287,0.0,12.594951957063142,0.0,0.0,0.6428571428571429,5.0,7.823499931521691,0.0,591.4310745180856,199.18059425674124,9.127141202820267,0.04263741794061795,0.5425935572517754,1.8517376339757357,1.6295493008618036,0,1.0,104.75337,1558.9,1
KIC_10904004,10904004,17.772782731399975,285.5355117493122,327.7326972137439,8500.802806004049,19.200000000000003,4,106,0.018452987759932798,13.3887301917618,0.001841525233708204,0.5595657477614651,0.17647058823529413,3.802801975681684,152.53475096308156,80.15897126746748,1135.806414894982,306.9052420379407,27.698460767747818,0.09219979829698137,0.3525186733115381,1.7292783587663643,1.9420991784969008,1,0.0,,,1
KIC_10911073,10911073,25.012198846052172,324.15936767384744,276.74761913283663,5813.555960640247,19.200000000000003,5,110,3.4790322187744493,9.421501832338732,0.0,0.0,0.2857142857142857,2.983884024476055,118.32750874288574,72.96659914542047,642.9564370988426,188.49864083788415,30.841368058670096,0.0762466783580783,0.41969772665217314,1.2053815744083065,0.7188463383074251,0,1.0,249.75851,157.5,1
KIC_10917136,10917136,22.52081311638509,397.34219540756123,138.18799477314116,3685.9997332597654,19.200000000000003,10,327,10.0,8.64637669154887,0.05197783758278627,0.6940917282511109,0.5882352941176471,5.0,5.8474473140972965,67.01729906084645,964.2689420219732,168.09049370778152,21.928662662314064,0.060712434749890944,0.44213486518933964,2.1799911287053972,0.9509491984791764,0,1.0,5.3758,856.3,1
KIC_10924064,10924064,7.5855457083713524,351.58204454483916,179.10230436763507,5226.089516133701,9.600000000000001,8,118,1.508849133497586,0.03670971652584096,0.0,0.0,0.35294117647058826,5.0,5.73700259508016,0.0,739.7735502934082,161.6379677481118,32.33206646273707,0.07229169742185959,0.45788329717691495,0.9793539782688964,1.9859510826221334,0,0.0,,,0
KIC_10928043,10928043,28.199002129279332,163.9763091900164,109.6663363582019,970.0424216265266,19.200000000000003,13,462,0.013159210279493318,0.3931556770055124,1.2515112383466742,5.636820284846951,0.7647058823529411,5.0,4.900736895112345,62.73623282570529,433.8045612727077,127.35363363193704,7.616919862923052,0.03114550403551894,0.7826527984670838,1.9064598225556624,3.163902442639152,1,0.0,,,1
KIC_11017397,11017397,25.766013895706045,361.23978476578986,245.1343383970609,4950.825035143519,19.200000000000003,5,128,10.0,3.4852919693435203,0.08182304611983915,9.432648454599574,0.26666666666666666,3.6066710460947475,76.86622562248964,91.4204920796309,671.4745377307524,155.3101504655076,31.87702169049816,0.0703620994225124,0.9214491196310352,0.8747259352468475,2.0219430134121588,0,0.0,,,0
KIC_11017901,11017901,13.986442731425338,127.89216683736903,3.2335901769378093,836.1538404323841,28.799999999999997,454,17355,0.748147880877775,9.337590636467064,0.0,0.0,1.0,5.0,104.7619553197271,22.354878972530827,1400.2408794782625,934.2678513814811,0.8949829957179646,0.028916324808529594,0.0032234246509440095,0.6740032764679427,0.26202745769255326,1,0.0,,,1
KIC_11075737,11075737,15.21430602464092,219.4521339563631,147.08343153622053,1393.3832909198588,19.200000000000003,9,293,1.450514569222839,0.04938298896909927,0.33572215666202077,2.18893999113299,0.5333333333333333,5.0,5.4645122915071145,39.451570775238565,401.5488408877828,108.91229576814105,12.79362702890935,0.03732804965330842,0.49506464907042913,0.6112883657611625,0.8459576524555709,1,0.0,,,1
KIC_11122894,11122894,12.720314592271222,223.5089212120691,147.08343153622053,3153.795880997295,19.200000000000003,9,348,1.0,0.23429821319829355,1.0259630309203018,2.590274089634094,0.5882352941176471,5.0,1.1182851014562247,66.10819069694024,1069.7437540470896,263.7842686511247,11.955966506738264,0.05615866701585157,0.6543944319024567,0.6428881486940702,1.3046935383775236,1,0.0,,,1
KIC_11125797,11125797,10.799727452644568,358.4457226361289,147.0736145209336,4342.031876186908,19.200000000000003,9,274,1.0,0.12151635195538622,1.519324792891728,5.548106119047323,0.5714285714285714,5.0,0.02715905535521622,79.79922098887614,1040.7348352526858,200.88031506756874,21.615019245297425,0.06589409591296407,0.6125527115756132,0.705570199711479,0.9583566223586878,1,0.0,,,1
KIC_11125992,11125992,12.661623747585937,334.0620565423145,122.75297428418176,3774.839961017168,19.200000000000003,11,193,1.652608946479979,0.13135393562655504,0.0,0.0,0.4666666666666667,4.272766889708495,11.096773925172519,140.12995409588223,661.3679086896852,157.2846157869506,24.000058379074822,0.061439726244647025,0.36994792703855245,0.5969634193708355,2.521733896408042,0,0.0,,,0
KIC_11139692,11139692,23.97450475324894,260.3586271181435,321.14587506829355,4739.478677096157,19.200000000000003,4,140,10.0,19.394874964524544,0.0,0.0,0.23529411764705882,3.8111121719070122,8.745465133168492,108.8667336337558,752.2530390546251,215.7066157667621,21.97187443810639,0.06884387174684582,0.4229956370798023,2.1286491594165353,1.6846016776269817,0,0.0,,,0
KIC_11153121,11153121,21.871695270247375,146.5197903206746,55.3901585290595,1305.697122513099,28.799999999999997,26,851,0.007357795517276541,0.16351725809953752,0.9848888731369045,2.0153671841155383,0.8571428571428571,5.0,1.2594944741659173,65.53273642205137,1088.8606742031989,260.7640402357938,5.007197776704306,0.03613443126040728,0.5356310795601114,0.7713908250828486,2.1680925375969995,1,0.0,,,1
KIC_11196226,11196226,14.547765687315948,998.8271211051589,185.89108665934847,9834.025089550902,19.200000000000003,7,104,0.0010789166585210284,9.134848704225567,0.06875140728470944,1.2302016858277873,0.16666666666666666,4.1157986242458735,1.397047361097249,116.86831793231605,1006.573586917621,100.51422925784246,97.83714367768101,0.09916665311258065,0.40594394933219363,1.5089285999968602,2.888627425587977,0,0.0,,,0
KIC_11290469,11290469,23.30149679876374,121.15205266656055,77.10661086397063,1129.7166075176942,19.200000000000003,18,460,0.0,0.6235293202103339,0.10654929468209136,0.5307798066196412,0.8461538461538461,5.0,2.116343268954026,62.24503025340584,530.869735597193,200.46912430917783,5.635364604952154,0.03361125715467504,0.4690529802962441,1.9808669299389485,2.496993360779232,0,1.0,20.60591,139.5,1
KIC_11355925,11355925,15.737603258373051,842.4111106211617,368.0897652421417,23262.27589975925,19.200000000000003,3,65,0.6442318158888598,6.193948421325405,0.0001064124374436179,0.10548766602736082,0.11764705882352941,1.7744807304558403,23.141590883017173,46.05899888161302,1064.9999654681337,222.88860919580785,104.36727109425013,0.15251975576875032,0.40707916623615,0.8087164761978162,0.8094075815535557,1,0.0,,,1
KIC_11359056,11359056,12.319654700797212,807.9571020058946,298.3129411309712,18834.42584304709,19.200000000000003,4,102,10.0,6.920729160855265,0.0,0.0,0.16666666666666666,4.381573501646489,4.2234190313572295,56.71687891077265,1894.0379061043143,235.5198723218006,79.96958242790159,0.1372385727230034,0.466636602631685,1.4815057570079846,2.7058079411731906,0,0.0,,,0
KIC_11361646,11361646,21.376665135633107,612.9756823397913,368.0897652421417,12972.282553243234,28.799999999999997,3,100,0.8339607318409692,2.2244414164536486,0.0007842974992176604,0.5805097257792258,0.17647058823529413,1.8227266601682304,73.03394720666445,78.00319440033041,818.6595897075905,212.14353514326453,61.148611219676376,0.11389592860696661,0.4843517528152801,0.584161455569665,0.5880084388679034,1,0.0,,,1
KIC_11446443,11446443,1044.3893204549463,3527.9149242999556,7.411909339357255,11542.8953704833,1.2000000000000002,198,313,1.00682917617268,0.2978128214666029,0.000285508249011523,1.1005872049130587,0.9333333333333333,1.219364226969177,1551.2084924169446,1277.803897817245,1802.7275670509614,58.40086988861137,197.64937393054578,0.10743786748853171,0.4916742992586077,0.5089667696891277,0.35762171092353856,1,0.0,,,1
KIC_11453791,11453791,20.252040902538987,840.7634638437634,338.2310022293493,14791.18593202035,19.200000000000003,4,84,10.0,20.935709329450134,0.0,0.0,0.17647058823529413,3.3422098937171216,4.294584555018192,125.06920673864751,1290.3670410966013,161.31723776954198,91.69005207708216,0.12161901961461599,0.36363178855890665,2.2589261931984477,2.2589915474621907,0,0.0,,,0
KIC_11495513,11495513,16.448931834559495,527.6343191080093,321.88990149003877,6824.1577550138645,19.200000000000003,4,102,1.0,19.860117457818518,0.0018727929962137234,1.067343127938351,0.2,2.8225560530151284,263.98113213295045,52.391337164422666,948.0716610159951,130.84328836345938,52.155199096323294,0.08260846055346792,0.4821522645492311,1.5524373326068288,1.028967194551815,0,0.0,385.23939,1143.7,0
KIC_11658776,11658776,25.031008393276228,1104.6688839731091,368.0897652421417,27154.615228912455,28.799999999999997,3,91,0.8381053688347815,2.5607978796881876,0.0016443327176015195,2.352051340949724,0.17647058823529413,1.6228750975880069,41.77899038932775,80.99535380367716,1470.3924642058344,234.88565448183303,115.60780622731772,0.16478657478360442,0.3526462343739198,0.5771346586188527,0.5793434567891946,0,0.0,,,0
KIC_11666881,11666881,17.305320740536402,327.5036449050682,185.85376787459404,3040.0649222616407,28.799999999999997,7,276,0.0,20.24514973621829,0.04431670014968434,5.189193606612515,0.4444444444444444,4.432692523882525,72.64282684819385,72.3512672902444,629.2708353887771,154.8317782598907,19.63463157517175,0.05513678374970416,0.6627519312484765,2.0258200668730635,0.6008873297933833,1,0.0,,,1
KIC_11713414,11713414,17.030318021785416,217.39922624377297,321.16775819834487,1844.9835990926033,19.200000000000003,4,126,1.0,15.718195599644748,0.0,0.0,0.2222222222222222,4.062917456146091,7.3106332591086405,67.78336664479427,303.773517809821,95.39089738144024,19.34129617960354,0.04295327227456138,0.39697139454269265,2.089038463198298,1.2534510233591796,0,1.0,12.5251,128.8,1
KIC_11760235,11760235,22.785157997467454,207.4111049858494,28.255403219039007,1414.9948156177388,28.799999999999997,51,2582,4.760734744506094,0.45657804356587195,0.0,0.0,0.9411764705882353,5.0,13.193183844961862,26.22561072529041,1540.9613853703124,348.22770057265916,4.063418313048574,0.03761641683650556,0.4646142914662697,0.6767591853522995,0.6559458115152922,0,0.0,,,0
KIC_11766750,11766750,46.37783500130757,295.1318239051182,281.2820890824405,6331.041408728748,19.200000000000003,5,141,1.0,20.538496414015675,0.0,0.0,0.23529411764705882,3.4281567229011403,195.29234409313256,54.33150692696773,807.2163832373225,255.205281714631,24.80764256206923,0.07956784154876106,0.4821190835508293,1.8855824813652897,1.2804516717646715,0,0.0,,,0
KIC_11803247,11803247,29.691733432372793,1234.365186296346,368.0161301075619,39118.79345939367,28.799999999999997,3,83,1.009040689271762,0.15267211654465399,0.0,0.0,0.21428571428571427,1.4769524284744675,38.42050015166,120.49457761777572,2314.135601789083,289.4273702087103,135.1592747817338,0.19778471492861543,0.3554468785899646,0.5725597125975087,0.43001808696741334,0,0.0,,,0
KIC_11904011,11904011,13.207380569310159,147.79193106961807,368.0897652421417,11200.831221191067,28.799999999999997,3,115,1.4981857700655723,3.3391232768923262,0.0029235986977895053,0.5093770195613608,0.2,2.367215133326545,63.8868357848637,52.318268196941396,1292.4417693152834,814.3159637697702,13.754895789268666,0.10583397952071474,0.4096347044293779,0.7377888054248085,0.6192401192756202,0,0.0,,,0
KIC_11908749,11908749,19.36555604554723,1028.486236219632,368.0897652421417,19658.836217497414,28.799999999999997,3,112,1.2182320571310072,2.179584544000232,0.001573336900564093,1.991726196041195,0.17647058823529413,1.8868987527445746,71.67833466112043,37.743977437187084,1316.4581475491013,202.64144746475725,97.012908580395,0.14020997189036669,0.42677588875691047,0.5896940271269897,0.5273167726575355,0,0.0,,,0
KIC_11953957,11953957,28.41495584290885,342.7426941375149,61.346877185879904,1065.276966451906,28.799999999999997,23,786,0.057538868383235596,0.43382037025095915,0.07759333560766211,0.7948150893334294,0.8666666666666667,5.0,7.863354890640232,38.38925335217627,497.45149785190216,87.68129101612371,12.149421548275473,0.03263858095034013,0.5374138288055015,2.092817649774328,2.4548342450770955,0,0.0,,,0
KIC_12053194,12053194,21.76997283117815,1317.1405594293599,368.0897652421417,21783.49489992302,28.799999999999997,3,99,1.3255931738597084,3.58825085962604,0.0,0.0,0.2,1.712022074735773,66.69200438944983,47.13687418740869,1352.9392512674,165.04579584191384,131.98454882660536,0.14759232669730163,0.37384552833412815,0.6376707976760732,0.4810849511522827,0,0.0,,,0
KIC_12055539,12055539,18.05089454238823,583.853420857592,194.2088290200266,16272.134379948404,19.200000000000003,7,119,0.8264902684439418,1.2705107568673428,0.004159978700820209,3.682418408925661,0.23529411764705882,2.7754961358140755,350.709670799655,70.80899740747871,2028.4063387318706,304.414236397243,53.45392046222901,0.12756227647681898,0.4558478854451551,0.5525787043317734,1.087496222652781,1,0.0,,,1
KIC_12066128,12066128,29.015286639259525,466.52826451070615,231.84231392894762,6049.43852463513,19.200000000000003,6,216,1.0,13.646405349872216,0.0,0.0,0.35294117647058826,5.0,4.68358032949766,66.689899298347,1058.148232634489,190.82675490928258,31.701207346480224,0.07777813654643013,0.5636759699812093,1.9943553051574445,0.8153743042946315,0,1.0,19.60373,523.6,1
KIC_12067363,12067363,9.279535608613555,277.8091689099196,198.1172894807026,7061.768511516191,9.600000000000001,7,133,2.2186384011743043,0.11690726180102827,0.22160947541867354,1.760262278602314,0.47058823529411764,4.5984923958713955,2.764263156225325,0.0,1125.4938249961579,293.43352330161747,24.06599093402654,0.08403432936316081,0.5513897127764297,0.5606466139651324,1.130336799263737,0,0.0,,,0
KIC_12109421,12109421,19.84366941762172,463.22653928698145,193.92342811568537,6256.169578351646,19.200000000000003,7,191,0.0,5.978367650031978,0.0,0.0,0.3333333333333333,4.5107442044462225,110.195871766003,74.67898254703385,1235.7927804336234,187.09265196965097,33.43888449112627,0.07909595171910914,0.3636094577603905,1.0822171696814575,1.5700009068841299,0,1.0,7.03591,231.1,1
KIC_12215240,12215240,15.386927433077268,425.6866258264975,367.94249497298205,10901.600109478382,28.799999999999997,3,111,1.8438018536006753,7.3514636308183245,0.007265813332600457,3.748826122312469,0.17647058823529413,2.054942800173314,125.79623721358563,35.52419044458856,992.5202374609617,270.40838364708884,40.31531849140487,0.10441072794247908,0.519316889471538,0.80514121523172,0.5190572950150889,0,0.0,,,0
KIC_12300524,12300524,17.26601593012588,613.9689618550591,219.3324440371195,7257.295983555333,19.200000000000003,6,229,1.0,0.13192121246567234,0.24968060873684336,1.0853749804278134,0.3888888888888889,5.0,0.0,118.3965704637897,1520.3717176832936,179.30985025419284,40.473493080649284,0.08518976454689456,0.5081182744190738,0.9547998949030698,3.272720335338616,1,0.0,,,1
KIC_12457730,12457730,19.304802601653027,574.7127865216196,367.967040017842,14691.417480643226,28.799999999999997,3,112,1.0569943742345427,0.6144035354823937,0.0003196168326615213,0.22252358749606707,0.17647058823529413,2.0214204566949645,97.76910324728398,47.69246188375709,1088.9274499882777,271.1559902564767,54.18068568851141,0.12120815764891085,0.40466817806251254,0.592531315733482,0.6128191269017125,0,0.0,,,0
KIC_1719974,1719974,24.6048083328232,923.2742516355504,249.1046758016669,9807.892756234165,19.200000000000003,5,164,10.0,3.131690591624133,0.0,0.0,0.2777777777777778,4.174265156557521,6.4041732526116055,100.26044557370628,1416.2895050867141,136.08588202255402,72.07134649433118,0.09903480578177637,0.5004519814354943,0.8728903391945783,2.7843315038719636,0,1.0,11.94067,401.0,1
KIC_1724719,1724719,15.750667173355692,395.1767763504528,245.1500605899332,7692.601879577652,19.200000000000003,5,202,1.516459684897039,0.06039052313777112,0.6830544840051302,8.012680942865426,0.35294117647058826,4.945002529885042,8.835691161136872,52.45075009428879,1624.6809780126027,277.10463596134105,27.760639416551836,0.087707479040146,0.6779291447567306,0.5976624122196519,2.9294211158389682,1,0.0,,,1
KIC_1849415,1849415,21.79483329171095,1092.4685454530652,138.09580491038847,7702.679477227134,28.799999999999997,10,463,1.0,10.310316345193726,0.0,0.0,0.5555555555555556,5.0,11.47531267325253,46.85127693857349,2141.3647425347904,152.22837789848995,50.59949783057855,0.08776491028439062,0.4419142034121642,2.180263837478962,0.836457374106955,0,0.0,,,0
KIC_2301527,2301527,34.15464046458352,1528.9312608191867,249.1046758016669,34407.494461902505,19.200000000000003,5,167,10.0,3.227312540407355,0.6604862451272785,7.862917709022268,0.29411764705882354,4.070902096118253,5.719030638905126,58.37972296216234,4580.059142255064,291.2142582429871,118.15181945244294,0.1854925725248925,0.46943802473075047,0.8642420837322408,2.7648099207953587,0,0.0,,,0
KIC_2441876,2441876,18.93644216583367,1533.632458008578,368.13885533186163,21999.90796474118,28.799999999999997,3,96,1.2996173358720557,2.669365374639651,0.0,0.0,0.16666666666666666,2.1694789993676795,76.78713591440588,34.03700196797343,1427.0175082440965,140.82344499329338,156.2233331657872,0.1483236594907946,0.3899975558525636,0.6847969030697388,0.6847969030697405,0,0.0,,,0
KIC_2445665,2445665,17.237968493416545,1082.4295945310278,194.2088290200266,13257.24685163969,19.200000000000003,7,152,10.0,10.58940944070637,0.0,0.0,0.2777777777777778,3.532252499566707,200.13840365737,44.63949883430288,1706.1748806693038,151.23591291314744,87.65938325279348,0.11514011834126145,0.4240893001602008,1.1495248446429998,0.7660551256616202,0,0.0,,,0
KIC_2572793,2572793,19.211202118607407,623.6611146516432,95.73877433091766,8512.296376355103,19.200000000000003,15,491,0.0,0.09226624971027564,0.0,0.0,0.8823529411764706,5.0,5.065329977398025,49.218345339858594,3027.769350961869,302.88062298561636,28.104460075543848,0.09226210693646175,0.4909031990629725,2.013626997089263,1.0288563176225762,0,1.0,12.0162,1339.0,1
KIC_2574376,2574376,39.090289953468236,1373.825020542409,219.3324440371195,14341.111969708305,19.200000000000003,6,239,3.9340164754492637,0.03319413812360728,0.3763761889355701,2.346680449333496,0.3888888888888889,5.0,3.686893654221804,54.20825629284807,2371.1707804566727,161.6457751513523,88.71937392907687,0.11975438183928096,0.5256039402512046,0.5700901544608167,3.1795598558508535,0,0.0,,,0
KIC_2715251,2715251,19.363799143724346,321.6201454051514,324.4064614459417,9810.458377237968,19.200000000000003,4,144,0.0,18.540762128653782,0.0,0.0,0.23529411764705882,4.038139516879567,100.9263034197271,36.47577607015014,1924.8163972838934,366.67300742218225,26.755332895127296,0.09904775806265363,0.5507298869877582,2.0454285307987714,1.7183789024758072,0,1.0,19.56491,736.9,1
KIC_2716664,2716664,26.729915417114544,554.02930331119,321.14587506829355,11910.852564391862,19.200000000000003,4,130,10.0,20.87215788597896,0.0,0.0,0.23529411764705882,3.6755318792045784,13.349573108340682,68.38213514312115,1666.8993318880148,245.50472533401415,48.515777234784,0.10913685245778285,0.4132560473630483,2.093447316388669,1.3078464109357417,0,0.0,,,0
KIC_2718136,2718136,10.186313397158782,224.94717694322406,194.22180178840574,6570.193179637715,19.200000000000003,7,115,1.9456078397374021,3.549371427233009,0.0,0.0,0.23529411764705882,3.690264355307642,105.04946889267735,34.02227144965648,1395.4963078321116,313.5350837079016,20.955208909758557,0.08105672815773972,0.24479504815763226,0.9037714391389832,1.7540585803353725,0,1.0,81.20433,234.0,1
KIC_2853446,2853446,41.81473987115244,1839.3174958511784,249.1046758016669,34806.43004947843,19.200000000000003,5,161,10.0,3.4801315650349576,0.18656312510784864,3.1219283472805244,0.29411764705882354,3.8933173075894474,8.18774072276288,70.9023287485767,4451.593859210726,240.33987213521795,144.8217049474668,0.18656481460735955,0.4698836156461057,0.8552393063255906,2.7121095254405345,1,0.0,,,1
KIC_2987027,2987027,54.02196350311177,681.5940574592228,17.276020179454054,9780.517181506859,2.4000000000000004,84,323,1.0100322406780688,0.681858870507232,0.0016084779128401777,1.1477631094096612,1.0,2.001671972080932,259.7319914964515,92.72783977311204,2318.2101478461204,259.6810787208767,37.66357267800647,0.09889649731667376,0.47574290587321355,0.5323071972773401,0.3765823494803402,1,0.0,,,1
KIC_2989404,2989404,15.304139791152526,1969.9361313353834,388.378346850883,61179.714019255254,9.600000000000001,3,20,1.0,0.0,0.001078521579153093,3.412974889826513,0.05555555555555555,1.2074510111876142,1064.6223180145423,65.38651335654836,2007.0361897562648,138.936983552151,440.3414588045307,0.24734533353038066,0.549327989635084,1.2059381392178996,1.2059381392179027,1,0.0,,,1
KIC_2991562,2991562,11.425913535338406,1753.1622204418356,371.28062107393436,61541.04054250943,19.200000000000003,3,24,1.0,0.0,0.0,0.0,0.11764705882352941,1.5076621880197938,27.843396789057845,46.87795107443512,2780.3509335256294,172.0990065695893,357.59091100636266,0.248074667272798,0.29739362596630065,1.2363138356961922,1.2363138356961934,0,0.0,,,0
KIC_3003576,3003576,7.999703251783043,1205.9719982802899,355.0908089847429,16793.863543716987,19.200000000000003,4,91,0.000229903337516791,7.1701117810016886,0.0,0.0,0.2,4.5245005470371655,2.922332954194261,0.0,1770.5678076489232,132.9963345474629,126.27313076604902,0.1295911399120981,0.3865423416592428,1.571739389757965,2.9103317082008573,0,1.0,7.34004,254.6,1
KIC_3098810,3098810,22.777018666126192,673.025034543747,339.95649685391254,11920.18763339595,19.200000000000003,4,71,0.0,13.693742610726282,0.0,0.0,0.1111111111111111,3.57771000889683,1.006763724706665,93.46411984488819,1325.7444796132283,149.4207681627634,79.775976124091,0.10917961180273517,0.5018735727314224,2.14205554533073,2.2369537219007567,1,0.0,,,1
